from_unixtime(pay_time)	finish_time	order_id	sub_order_id	company_name	shop_id	shop_name	product_id	product_name	pay_money+plat_promo_amount	discount_detail_coupon	zero_adjust_price
0000-00-00 00:00:00	2023-07-03 14:05:29	92269854363468	92269814423468		417947		20075740363		9900		0
0000-00-00 00:00:00	2023-07-05 13:44:38	92226436933351	92226493173351		417947		20072448264		9900		0
0000-00-00 00:00:00	2023-07-08 11:30:47	92284641533315	92284972523315		417947		20075740363		9900		0
0000-00-00 00:00:00	2023-07-10 14:55:13	92326378273458	92325922723458		417947		20075740363		9900		0
0000-00-00 00:00:00	2023-07-21 08:37:24	92313573553005	92313825433005		417947		20078323320		13900		0
0000-00-00 00:00:00	2023-07-02 09:31:58	92306502433291	92306258453291		421440		20125106646		4400		0
0000-00-00 00:00:00	2023-07-09 12:06:51	92428784213467	92428485303467		421440		20116793157		6000		0
0000-00-00 00:00:00	2023-07-12 15:39:22	92136874093100	92136624883100		421440		20116793157		3000		0
0000-00-00 00:00:00	2023-07-12 13:23:54	92288292803040	92288909233040		421440		37047738		3900		0
0000-00-00 00:00:00	2023-07-26 08:43:47	92482000213465	92481424233465		421440		34938379		4000		0
0000-00-00 00:00:00	2023-07-26 08:59:28	92587062313274	92587106183274		466245		20139681029		3190		0
0000-00-00 00:00:00	2023-07-25 19:45:05	92570219113294	92569748143294		466245		20139681029		2690		0
0000-00-00 00:00:00	2023-07-25 06:38:16	92576359993208	92576175713208		466245		20139681029		2890		0
0000-00-00 00:00:00	2023-07-28 09:32:45	92629789283367	92629299643367		466245		20139681029		3190		0
0000-00-00 00:00:00	2023-07-26 19:42:26	92607247923007	92607112463007		466245		20139681029		5380		0
0000-00-00 00:00:00	2023-07-14 21:32:55	92492270163108	92491952913108		466245		20135874649		4890		0
0000-00-00 00:00:00	2023-07-21 22:13:23	92574412293105	92574447513105		503305		6327591		3580		0
0000-00-00 00:00:00	2023-07-24 12:35:02	92583769143287	92583907333287		503305		6327591		5480		0
0000-00-00 00:00:00	2023-07-22 23:12:06	92585811663223	92585924803223		503305		6327591		3580		0
0000-00-00 00:00:00	2023-07-01 23:16:43	92164468283303	92164398023303		522903		20114657454		1590		0
0000-00-00 00:00:00	2023-07-09 23:13:33	92418097413511	92419005013511		567825		20127338688		2590		0
0000-00-00 00:00:00	2023-07-08 18:46:33	92435286533303	92435069273303		567825		20127338688		3990		0
0000-00-00 00:00:00	2023-07-09 13:30:48	92428380003084	92428341183084		567825		20127338688		1990		0
0000-00-00 00:00:00	2023-07-09 22:45:28	92440994823325	92441057793325		567825		20127338688		1990		0
0000-00-00 00:00:00	2023-07-09 10:14:36	92418906913236	92418585013236		567825		20127338688		3990		0
0000-00-00 00:00:00	2023-07-07 14:30:26	92419371203153	92419435893153		567825		20127338688		2590		0
0000-00-00 00:00:00	2023-07-07 09:47:06	92405548683141	92405656303141		567825		20127338688		2290		0
0000-00-00 00:00:00	2023-07-05 22:41:14	92384671173236	92384453353236		567825		20127338688		2990		0
0000-00-00 00:00:00	2023-07-05 12:15:24	92372765823458	92372978833458		567825		20127338688		2590		0
0000-00-00 00:00:00	2023-07-04 20:02:48	92379068423151	92378728823151		567825		20127338688		2990		0
0000-00-00 00:00:00	2023-07-06 10:07:10	92125759193399	92125668863399		607834		20062751552		5600		0
0000-00-00 00:00:00	2023-07-26 14:50:00	92121256333342	92120915193342		607834		20062751552		5600		0
0000-00-00 00:00:00	2023-07-14 10:44:21	92085432253289	92084539593289		640776		20111728746		2990		0
0000-00-00 00:00:00	2023-07-01 09:19:05	92077821713280	92077774233280		640776		20107375259		4970		0
0000-00-00 00:00:00	2023-07-09 14:09:38	92342813953457	92343661113457		643609		20125548108		16800		0
0000-00-00 00:00:00	2023-07-22 23:19:36	92363397843409	92363258373409		650137		7929202		15800		0
0000-00-00 00:00:00	2023-07-26 20:14:30	92427166223459	92425067093459		668694		20029954006		990		0
0000-00-00 00:00:00	2023-07-31 19:34:36	92538753103289	92537856613289		671008		19541755		6999		0
0000-00-00 00:00:00	2023-07-26 17:47:36	92362616113262	92362552633262		695414		20100135891		39950		0
0000-00-00 00:00:00	2023-07-24 07:16:27	92474039493036	92474040143036		697583		20062053169		4000		0
0000-00-00 00:00:00	2023-07-26 22:00:01	92489832783467	92490159743467		707758		20132377572		11800		0
0000-00-00 00:00:00	2023-07-26 10:20:02	92596536973182	92596418603182		710685		20135276289		4800		0
0000-00-00 00:00:00	2023-07-28 10:25:56	92441489373444	92441548833444		725198		20082821291		2990		0
0000-00-00 00:00:00	2023-07-15 14:16:49	92396784533416	92397037333416		736881		20120626433		8900		0
0000-00-00 00:00:00	2023-07-04 13:51:47	92189569863352	92189351843352		736881		20117786192		6900		0
0000-00-00 00:00:00	2023-07-03 18:48:46	92344070643017	92344096583017		747872		20121685748		16800		0
0000-00-00 00:00:00	2023-07-05 15:05:54	92159463413505	92160238533505		747872		20118419520		4980		0
0000-00-00 00:00:00	2023-07-18 12:34:56	92243375173181	92243891403181		747872		20113288379		5980		0
0000-00-00 00:00:00	2023-07-10 09:21:19	92249158633319	92249076993319		747872		20121788402		16800		0
0000-00-00 00:00:00	2023-07-12 17:55:05	92326573403069	92326258633069		747872		20123398121		18400		0
0000-00-00 00:00:00	2023-07-19 16:33:53	92362256163375	92362184743375		751518		20126758998		6900		0
0000-00-00 00:00:00	2023-07-04 09:52:18	92349929443509	92349879173509		751518		20122946845		11800		0
0000-00-00 00:00:00	2023-07-29 16:32:48	92343948203197	92343880193197		777155		20127058342		96800		0
0000-00-00 00:00:00	2023-07-29 16:32:43	92344004133197	92343769833197		777155		20126937169		96800		0
0000-00-00 00:00:00	2023-07-22 18:12:16	92362106353178	92362207583178		777155		20128755549		98000		0
0000-00-00 00:00:00	2023-07-16 13:44:52	92327823123028	92328106313028		777155		20126279750		4100		0
0000-00-00 00:00:00	2023-07-11 13:04:02	92377496663049	92377760543049		777155		20129819361		39600		0
0000-00-00 00:00:00	2023-07-01 13:42:46	92137601203173	92137434733173		794653		20054036836		10980		0
0000-00-00 00:00:00	2023-07-15 07:58:43	92261234153099	92261461793099		817632		19535098		18800		0
0000-00-00 00:00:00	2023-07-03 16:19:44	92126408253198	92126455863198		817632		20022889188		19800		0
0000-00-00 00:00:00	2023-07-07 15:29:15	92347005133450	92347742263450		826255		20098227483		6900		0
0000-00-00 00:00:00	2023-07-29 14:53:35	92409807713198	92409846053198		826255		20098227483		6900		0
0000-00-00 00:00:00	2023-07-30 18:53:11	92421157713292	92422053373292		826255		20068480023		9900		0
0000-00-00 00:00:00	2023-07-26 20:43:50	92382740953332	92382925113332		826255		20098227483		6900		0
0000-00-00 00:00:00	2023-07-02 14:51:27	92079277313354	92078751043354		826255		20098227483		6900		0
0000-00-00 00:00:00	2023-07-02 19:00:40	92176864883365	92176085953365		826255		20098754396		17900		0
0000-00-00 00:00:00	2023-07-15 15:43:02	92231257183381	92231013783381		826255		20109421940		16900		0
0000-00-00 00:00:00	2023-07-15 18:21:33	92297283773162	92297583973162		826255		20045512451		13900		0
0000-00-00 00:00:00	2023-07-20 09:46:47	92354917043261	92355364723261		826255		20098227483		6900		0
0000-00-00 00:00:00	2023-07-16 16:47:43	92374698023119	92374582983119		837775		20125158689		12500		0
0000-00-00 00:00:00	2023-07-20 23:14:36	92410973773325	92411012933325		837775		20128502279		7000		0
0000-00-00 00:00:00	2023-07-20 23:14:49	92431352903325	92431341523325		837775		20123468972		10000		0
0000-00-00 00:00:00	2023-07-20 23:15:20	92431261193325	92431175173325		837775		20123468972		10000		0
0000-00-00 00:00:00	2023-07-20 23:13:35	92410839813325	92411115673325		837775		20097519656		9500		0
0000-00-00 00:00:00	2023-07-05 09:11:18	92391654093048	92391865823048		861099		20109701506		2800		0
0000-00-00 00:00:00	2023-07-20 13:35:54	92540703173187	92540902503187		861330		20029610		36800		0
0000-00-00 00:00:00	2023-07-14 11:26:17	92483179193457	92482957943457		878390		20030027952		4890		0
0000-00-00 00:00:00	2023-07-14 23:28:23	92471821683287	92471931733287		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-15 12:04:45	92483736503448	92484149243448		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-14 23:30:30	92470594453410	92470745343410		878390		20030027952		4890		0
0000-00-00 00:00:00	2023-07-14 21:29:20	92483973903448	92484172213448		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-14 21:28:16	92482396313008	92482963643008		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-14 11:26:47	92484525363286	92483867273286		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-14 18:09:20	92482536923332	92482523323332		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-14 18:04:57	92482319943247	92482986153247		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-14 21:02:49	92485220933333	92485166693333		878390		20030027952		4890		0
0000-00-00 00:00:00	2023-07-13 14:54:10	92472116163054	92471667173054		878390		20030027952		4890		0
0000-00-00 00:00:00	2023-07-13 14:57:57	92472444273054	92472476833054		878390		20030027952		9780		0
0000-00-00 00:00:00	2023-07-27 13:50:16	92609818523278	92609205993278		878390		20140932925		3190		0
0000-00-00 00:00:00	2023-07-18 23:22:14	92477049553008	92476930403008		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-18 23:22:26	92472401173316	92472841543316		878390		20030027952		4390		0
0000-00-00 00:00:00	2023-07-19 09:16:12	92356918523238	92357411523238		887344		36063452		4990		0
0000-00-00 00:00:00	2023-07-06 16:02:26	92387048153459	92387373863459		893439		19565616		4490		0
0000-00-00 00:00:00	2023-07-17 15:41:00	92380293023426	92380175453426		907797		20129991869		110000		0
0000-00-00 00:00:00	2023-07-31 17:26:51	92569695823426	92568797513426		907797		20140479088		30800		0
0000-00-00 00:00:00	2023-07-03 16:32:52	92101687343382	92101710393382		957967		20092258848		1299		0
0000-00-00 00:00:00	2023-07-04 09:46:33	92142919683126	92142949303126		1049449		20031002377		4900		0
0000-00-00 00:00:00	2023-07-23 08:35:25	92368901973119	92369082363119		1055312		20024905112		9900		0
0000-00-00 00:00:00	2023-07-22 19:08:16	92379461343158	92379318693158		1103075		20066118581		29800		0
0000-00-00 00:00:00	2023-07-17 19:35:23	92485332453143	92485154393143		1103075		20066118581		45600		0
0000-00-00 00:00:00	2023-07-08 18:27:52	90909241583029	90909012313029		1123935		20048806486		9900		0
0000-00-00 00:00:00	2023-07-10 18:32:15	92254140223216	92254001633216		1147100		20072336893		9900		0
0000-00-00 00:00:00	2023-07-16 09:28:45	92330066803179	92330054813179		1147100		20072404862		9900		0
0000-00-00 00:00:00	2023-07-19 11:53:51	92242641433072	92244384283072		1147100		20072404862		9900		0
0000-00-00 00:00:00	2023-07-23 10:50:57	92478010693233	92478505433233		1147100		20072336893		9900		0
0000-00-00 00:00:00	2023-07-08 14:02:41	92321840063472	92320355143472		1172940		20043848008		14900		0
0000-00-00 00:00:00	2023-07-13 11:54:09	92286044033203	92286112633203		1172940		20030131744		6900		0
0000-00-00 00:00:00	2023-07-13 11:55:20	92403174073335	92403528223335		1172940		20024086137		15900		0
0000-00-00 00:00:00	2023-07-13 11:55:31	92403174073335	92403203513335		1172940		20049600172		13900		0
0000-00-00 00:00:00	2023-07-05 18:37:01	92262048093507	92261442933507		1172940		20027262261		5900		0
0000-00-00 00:00:00	2023-07-05 18:38:23	92259352083347	92260446163347		1172940		20038630702		5900		0
0000-00-00 00:00:00	2023-07-06 15:19:36	92313158973166	92311870673166		1172940		20058468122		12900		0
0000-00-00 00:00:00	2023-07-31 18:04:50	92620835843137	92620257193137		1172940		20023504748		5900		0
0000-00-00 00:00:00	2023-07-26 13:17:24	92417229383204	92417021913204		1172940		20047674836		7900		0
0000-00-00 00:00:00	2023-07-20 09:25:01	92476713523109	92476545813109		1172940		20077691004		8900		0
0000-00-00 00:00:00	2023-07-19 13:35:56	92247325193164	92246732143164		1172940		20048630176		7900		0
0000-00-00 00:00:00	2023-07-19 13:35:51	92247325193164	92247249923164		1172940		20058468122		12900		0
0000-00-00 00:00:00	2023-07-20 15:05:59	92378769893501	92378397823501		1183859		20114575277		19900		0
0000-00-00 00:00:00	2023-07-12 15:24:44	92340120253372	92340953783372		1190400		20097378492		1880		0
0000-00-00 00:00:00	2023-07-12 10:41:59	92173721303490	92173350143490		1190909		20116646210		4900		0
0000-00-00 00:00:00	2023-07-14 11:06:26	92232904723490	92233776143490		1190909		20069204067		4900		0
0000-00-00 00:00:00	2023-07-04 17:25:31	92167204613458	92167039043458		1190909		20116646210		4900		0
0000-00-00 00:00:00	2023-07-06 11:23:58	92178558933477	92178647953477		1190909		20116646210		4900		0
0000-00-00 00:00:00	2023-07-19 18:37:32	92291656343287	92292281873287		1190909		20077088917		4900		0
0000-00-00 00:00:00	2023-07-17 18:49:43	92244486373211	92245398243211		1190909		20069204067		4900		0
0000-00-00 00:00:00	2023-07-17 11:18:03	92498727673111	92498675033111		1190909		20129148193		5800		0
0000-00-00 00:00:00	2023-07-17 10:01:39	92324124143435	92323273873435		1190909		20071298107		4900		0
0000-00-00 00:00:00	2023-07-31 11:49:19	92539529873102	92539950003102		1190909		20096471749		7900		0
0000-00-00 00:00:00	2023-07-24 17:08:04	92632448073025	92632434293025		1208518		20039907154		3880		0
0000-00-00 00:00:00	2023-07-05 13:54:04	92141408273430	92140526723430		1222405		34676735		5500		0
0000-00-00 00:00:00	2023-07-11 12:28:57	92259263103268	92258852673268		1224351		20099130638		1990		0
0000-00-00 00:00:00	2023-07-01 18:43:08	92365268563470	92365119623470		1238316		22070100		9900		0
0000-00-00 00:00:00	2023-07-11 16:50:15	92439672673345	92439583483345		1242583		35267504		1687		0
0000-00-00 00:00:00	2023-07-01 09:38:43	92120535743327	92120593323327		1304389		36827814		6900		0
0000-00-00 00:00:00	2023-07-30 19:58:21	92428378773001	92428369343001		1306937		32525788		4900		0
0000-00-00 00:00:00	2023-07-21 13:35:42	92327894553483	92328042563483		1310145		20074582106		9900		0
0000-00-00 00:00:00	2023-07-17 09:30:36	92290733633471	92290812213471		1310145		35837620		9900		0
0000-00-00 00:00:00	2023-07-06 07:54:59	92359243663025	92358779773025		1453969		20071670715		490		0
0000-00-00 00:00:00	2023-07-24 16:46:32	92275826343389	92275304283389		1525019		20092778698		29800		0
0000-00-00 00:00:00	2023-07-25 13:54:35	92548626363451	92548257213451		1545154		20098292730		9900		0
0000-00-00 00:00:00	2023-07-11 14:10:21	92187869103278	92187214863278		1545154		20089982857		9900		0
0000-00-00 00:00:00	2023-07-31 11:17:45	92545469423467	92544964443467		1546604		20039299888		4800		0
0000-00-00 00:00:00	2023-07-25 10:49:30	92600804413220	92600732543220		1547597		20062745739		13900		0
0000-00-00 00:00:00	2023-07-26 11:35:33	92454120133017	92454685283017		1547597		20038143546		9900		0
0000-00-00 00:00:00	2023-07-01 11:13:49	92039063223339	92038864643339		1547597		37891705		9900		0
0000-00-00 00:00:00	2023-07-17 11:34:39	92517700703465	92517143833465		1547597		20074433309		6900		0
0000-00-00 00:00:00	2023-07-19 17:38:09	92544900403151	92545506593151		1547597		20074433309		6900		0
0000-00-00 00:00:00	2023-07-23 15:14:54	92552391773190	92552686213190		1547597		20080053387		6990		0
0000-00-00 00:00:00	2023-07-17 09:47:18	92378019353083	92377866283083		1558798		35759843		13800		0
0000-00-00 00:00:00	2023-07-18 09:29:51	92340980733385	92341124463385		1559430		20092459499		39800		0
0000-00-00 00:00:00	2023-07-02 15:01:01	92156742803479	92157396063479		1559430		20094481670		33600		0
0000-00-00 00:00:00	2023-07-03 11:47:53	92326481823481	92326036363481		1586542		20081471372		9900		0
0000-00-00 00:00:00	2023-07-02 11:14:47	92063559503420	92063620163420		1586542		33350046		24900		0
0000-00-00 00:00:00	2023-07-30 14:40:33	92681612453464	92681368493464		1586542		20110332304		24900		0
0000-00-00 00:00:00	2023-07-31 08:41:34	92449692013186	92449125603186		1610343		20115429272		9900		0
0000-00-00 00:00:00	2023-07-29 16:29:11	92548644903379	92548444583379		1610343		20115429272		9900		0
0000-00-00 00:00:00	2023-07-31 13:22:53	92478144033126	92477959143126		1610343		20123313127		7900		0
0000-00-00 00:00:00	2023-07-31 13:21:39	92539654483059	92539896633059		1610343		20123313127		7900		0
0000-00-00 00:00:00	2023-07-27 13:33:29	92367761533071	92367551603071		1610343		20115429272		9900		0
0000-00-00 00:00:00	2023-07-17 08:57:58	92455773583122	92454326523122		1610343		20124064663		9900		0
0000-00-00 00:00:00	2023-07-17 13:57:12	92502982643135	92503178403135		1610343		20119656246		9900		0
0000-00-00 00:00:00	2023-07-22 09:28:36	92358356023109	92358558863109		1610343		20086880086		13800		0
0000-00-00 00:00:00	2023-07-28 14:42:47	92369644453485	92369840243485		1612567		37624600		5900		0
0000-00-00 00:00:00	2023-07-28 14:07:19	92371823933431	92371773743431		1612567		37624600		5900		0
0000-00-00 00:00:00	2023-07-26 14:16:21	92347216573235	92347103433235		1612567		37624600		5900		0
0000-00-00 00:00:00	2023-07-17 14:25:57	92376449703255	92376522513255		1612567		37624600		5900		0
0000-00-00 00:00:00	2023-07-11 13:53:08	92337883373243	92337811073243		1612567		37624600		5900		0
0000-00-00 00:00:00	2023-07-28 08:34:35	91917882743440	91917825563440		1624431		20024820312		7900		0
0000-00-00 00:00:00	2023-07-28 09:09:51	92437471933241	92437919873241		1625629		20095428339		19900		0
0000-00-00 00:00:00	2023-07-03 18:01:24	92226723893472	92226780403472		1628404		20033046829		47900		0
0000-00-00 00:00:00	2023-07-10 08:52:32	92365658733246	92365207533246		1642248		20093945771		59800		0
0000-00-00 00:00:00	2023-07-12 16:09:37	92205057273275	92205110613275		1687974		20040016279		13900		0
0000-00-00 00:00:00	2023-07-31 15:20:55	92483283553210	92483312713210		1687974		20040016279		13900		0
0000-00-00 00:00:00	2023-07-16 09:37:34	92275218963258	92275053013258		1687974		20029170679		19900		0
0000-00-00 00:00:00	2023-07-19 12:49:35	92335999983040	92335951673040		1689971		20023252752		8600		0
0000-00-00 00:00:00	2023-07-10 12:20:02	92435483493509	92436050793509		1701911		20125147673		990		0
0000-00-00 00:00:00	2023-07-13 14:50:09	92227410853375	92227548713375		1744346		20070338266		9800		0
0000-00-00 00:00:00	2023-07-12 15:10:21	92294529223154	92294616953154		1745700		20026878104		5800		0
0000-00-00 00:00:00	2023-07-13 08:34:08	92286161323483	92286162253483		1745700		20104729591		2990		0
0000-00-00 00:00:00	2023-07-12 08:55:53	92206889083252	92205884843252		1745700		20104729591		2990		0
0000-00-00 00:00:00	2023-07-09 08:28:30	92250814383355	92250773603355		1745700		20074969679		4900		0
0000-00-00 00:00:00	2023-07-08 15:03:36	92225066263268	92225069283268		1745700		20095095464		7900		0
0000-00-00 00:00:00	2023-07-08 18:02:20	92104648273330	92105325493330		1745700		20104729591		2990		0
0000-00-00 00:00:00	2023-07-17 10:51:05	92513347783027	92514131143027		1745700		20026878104		5800		0
0000-00-00 00:00:00	2023-07-16 13:59:29	92189772803433	92189833913433		1745700		20109963851		3990		0
0000-00-00 00:00:00	2023-07-16 17:34:17	92256376603236	92256433423236		1745700		20112956393		8900		0
0000-00-00 00:00:00	2023-07-18 08:49:37	92408913093037	92409007443037		1745700		20026878104		5800		0
0000-00-00 00:00:00	2023-07-16 17:35:51	92295262113494	92295662553494		1745700		20026878104		5800		0
0000-00-00 00:00:00	2023-07-24 09:54:57	92371967393338	92371627643338		1745700		20095095464		7900		0
0000-00-00 00:00:00	2023-07-24 10:17:24	91854523223386	91854528503386		1745700		20071910977		3900		0
0000-00-00 00:00:00	2023-07-24 10:16:12	92462953423135	92463080093135		1745700		20095095464		7900		0
0000-00-00 00:00:00	2023-07-22 18:19:28	92594364883076	92594148863076		1745700		20026878104		11800		0
0000-00-00 00:00:00	2023-07-01 11:24:53	92045086723282	92045037023282		1745700		20061978622		13800		0
0000-00-00 00:00:00	2023-07-01 08:58:27	92118087963452	92118049813452		1745700		20109963851		3990		0
0000-00-00 00:00:00	2023-07-03 08:35:04	92142955853036	92142931703036		1745700		20109963851		3990		0
0000-00-00 00:00:00	2023-07-03 08:33:55	92162605523237	92162620043237		1745700		20095095464		7900		0
0000-00-00 00:00:00	2023-07-26 08:51:44	92141242663168	92142098793168		1745700		20109963851		3990		0
0000-00-00 00:00:00	2023-07-26 08:53:38	92441836313366	92442753953366		1745700		20095095464		7900		0
0000-00-00 00:00:00	2023-07-25 20:11:51	92372500913038	92372550873038		1745700		20095095464		7900		0
